Date,Tweet Id,Text,Username,Location,#Retweets,#Replies,#Likes,#QuoteTweets
2020-11-19 20:22:15+00:00,1329520382303477762,Hammer and Scorecard (What Is It?) https://t.co/dNj3JjySYj via @YouTube,donaldrecords,https://twitter.com/donaldrecords/status/1329520382303477762,0,0,0,0
2020-11-19 20:21:51+00:00,1329520285394096129,"RELEASE THE KRAKEN: HAMMER / SCORECARD Whistleblower Montgomery Gave Sworn Testimony To FBI And DOJ About SCORECARD, Dominion, Smartmatic In 2015
@SidneyPowell1 
@GenFlynn 
@RudyGiuliani 
@WVWOnline 
@docdhj 
@POTUS 
@SpookdBlog 
https://t.co/3RrCCOIRrO via @Shareaholic https://t.co/usgfUVELfi",realMaryFanning,https://twitter.com/realMaryFanning/status/1329520285394096129,23,6,72,6
2020-11-19 20:18:37+00:00,1329519469362900994,"Alot of the software, Hammer and Scorecard, used in this mess were developed as cyber security under ... you guessed it... GEORGE W. BUSH- this hour on New Fox is legacy protection!!! https://t.co/nFoXem7bTU",nashtnmom1,https://twitter.com/nashtnmom1/status/1329519469362900994,0,0,0,0
2020-11-19 20:15:08+00:00,1329518593793544192,@SassyMamainLA @SidneyPowell1 Hey genius...research Hammer &amp; Scorecard it’s what they used back then to get Chavez re-elected. Then Obama used it on the 2012 election against Romney,KaylaLanderfie1,https://twitter.com/KaylaLanderfie1/status/1329518593793544192,0,0,0,0
2020-11-19 20:08:46+00:00,1329516989451292679,Biden Using SCORECARD and THE HAMMER To Steal Another U.S. Presidential Election — Just Like Obama And Biden Did In 2012 - https://t.co/aBB84nhyGp via @Shareaholic @realDonaldTrump,rhinna57,https://twitter.com/rhinna57/status/1329516989451292679,1,0,1,0
2020-11-19 20:06:59+00:00,1329516541092610048,DHS Cyber Director Chris Krebs And Deputy Director Matt Travis Tied To Clapper Who Commandeered HAMMER / SCORECARD - https://t.co/eWGi0xMFRc via @Shareaholic -firing Krebs leaves Travis running CISA..Travis &amp; Krebs- coFounders of same org-Trump may need another choice 4 CISA,LoveMy2A,https://twitter.com/LoveMy2A/status/1329516541092610048,0,0,0,0
2020-11-19 20:06:58+00:00,1329516537196273672,"It lacks encryption and the audit function is substandard. Why use Hammer &amp; Scorecard when you can use Apple IOS to achieve the same thing?

https://t.co/IlQZ4KUjvG
@RudyGiuliani 

@CISAgov @realDonaldTrump",kaiLula4,https://twitter.com/kaiLula4/status/1329516537196273672,0,0,0,0
2020-11-19 20:05:20+00:00,1329516126217379840,Lt. Gen. Thomas McInerney USAF (Ret) And The American Report’s Mary Fanning Discuss SCORECARD And THE HAMMER Election Hack On Worldview Weekend With Brannon Howse - https://t.co/DmQEAUmPxt via @Shareaholic,rhinna57,https://twitter.com/rhinna57/status/1329516126217379840,1,0,1,0
2020-11-19 20:03:25+00:00,1329515644845494274,DHS Cyber Director Chris Krebs And Deputy Director Matt Travis Tied To Clapper Who Commandeered HAMMER / SCORECARD - https://t.co/2i0WT2dLPA via @Shareaholic @realDonaldTrump,rhinna57,https://twitter.com/rhinna57/status/1329515644845494274,1,0,1,0
2020-11-19 20:02:26+00:00,1329515398769889284,"RELEASE THE KRAKEN: HAMMER / SCORECARD Whistleblower Montgomery Gave Sworn Testimony To FBI And DOJ About SCORECARD, Dominion, Smartmatic In 2015 - https://t.co/jRwvC6ejYe via @Shareaholic @realDonaldTrump Obama, Brennan, Clapper, Comey, Mueller etc all Complicit and Treasonous!",rhinna57,https://twitter.com/rhinna57/status/1329515398769889284,1,0,1,0
2020-11-19 20:01:23+00:00,1329515133018677248,@AnnesLimo @ag_trader I did. Again no proof just wild conspiracy theories. From this retired gentleman: the left is using a weapon of mass destruction in “Hammer and Scorecard” to rig elections starting under Obama in the USA?! You need actual proof to allege treason.,Digikelly,https://twitter.com/Digikelly/status/1329515133018677248,0,1,0,0
2020-11-19 19:59:31+00:00,1329514662128283648,DHS Cyber Director Chris Krebs And Deputy Director Matt Travis Tied To Clapper Who Commandeered HAMMER / SCORECARD - https://t.co/eWGi0xMFRc via @Shareaholic -These (2) great investigative reporters have been on the front line of this story,LoveMy2A,https://twitter.com/LoveMy2A/status/1329514662128283648,0,0,0,0
2020-11-19 19:55:26+00:00,1329513636079996930,THERE WERE SOFTWARE PROGRAMS ON THE DOMINION MACHINES THAT DELETED TRUMP VOTES &amp; SWITCHED THEM TO BIDEN VOTES. THEN THE NEW VOTE TITAKS WERE SAVED TO A NEW FILE OVER THE OLD DAT❗️ THERE WAS ANOTHER PROGRAM HAMMER-SCORECARD THAT CHANGED HUNDREDS OF THOUSANDS OF TRUMP VOTES TO BIDE https://t.co/gaECZ3BSuk,carlacacciator1,https://twitter.com/carlacacciator1/status/1329513636079996930,0,0,0,0
2020-11-19 19:54:06+00:00,1329513300564996096,@GregoryZachBell @BlessUSA45 hammer &amp; scorecard #DominionVotingSystems corrupt!,love_ggone,https://twitter.com/love_ggone/status/1329513300564996096,0,0,0,0
2020-11-19 19:53:13+00:00,1329513076689932288,"@realDonaldTrump @FLOTUS
This MUST BE EXPOSED Gen McInernay Describes #hammerscorecard
Wtf??? @PressSec
@dbongino @seanhannity @nypost @dcexaminer @DiamondandSilk @SenTedCruz @GOPLeader EXPOSE &amp; SHUT THIS DOWN https://t.co/IWR0g5cFlg",NanaDzoped1,https://twitter.com/NanaDzoped1/status/1329513076689932288,1,0,0,0
2020-11-19 19:47:45+00:00,1329511701268533248,@gatewaypundit @SidneyPowell1 @RudyGiuliani @realDonaldTrump Hammer and scorecard; @BarackObama knows all about that 👀,Dannyboy7,https://twitter.com/Dannyboy7/status/1329511701268533248,5,0,22,0
2020-11-19 19:46:46+00:00,1329511454454804486,@BernieSanders You let @JoeBiden use the Hammer &amp; Scorecard program against you in the primary.  Hope it was worth it to keep quiet. Where’s your spokeswoman @AOC ? I’m shocked she isn’t even phased.,mwauldron,https://twitter.com/mwauldron/status/1329511454454804486,0,0,0,0
2020-11-19 19:42:06+00:00,1329510279357591556,"@EmeraldRobinson @BarbaraRedgate Sidney already said Gina H should be fired, so worry that “bad guys” (CIA) got it.  Is this whole episode also related to Hammer and Scorecard (CIA) possible use in these Dominion machines??",UsNicoletta,https://twitter.com/UsNicoletta/status/1329510279357591556,0,0,7,1
2020-11-19 19:34:42+00:00,1329508417812062209,Hammer and Scorecard live in action on CNN https://t.co/cVaU9JQjKE,Glitchy40047067,https://twitter.com/Glitchy40047067/status/1329508417812062209,0,0,0,0
2020-11-19 19:34:13+00:00,1329508297976602624,Hammer and Scorecard live in action on CNN https://t.co/cVaU9JQjKE,Glitchy40047067,https://twitter.com/Glitchy40047067/status/1329508297976602624,0,1,0,0
2020-11-19 19:33:40+00:00,1329508157882773504,YOU ARE PRAYING HARD FOR PRESIDENT TRUMP TO OVERTURN THE CIA’S PROGRAMMING (HAMMER-SCORECARD)THAT HACKED THE VOTING NUMBERS BY 3% IN THE BATTLEGROUND STATES BY CHANGING TRUMP VOTES TO BIDEN VOTES. THE OTHER ABSENTEE PROBLEMS &amp; DEAD PEOPLE VOTING ARE A DISTRACTION FROM https://t.co/RQwecBsRzn,carlacacciator1,https://twitter.com/carlacacciator1/status/1329508157882773504,0,0,0,0
2020-11-19 19:32:55+00:00,1329507967612440579,@TheWhospage @dotjenna @RobertSwartwood Don’t forget hammer and scorecard!,saintvsworld,https://twitter.com/saintvsworld/status/1329507967612440579,1,0,1,0
2020-11-19 19:28:29+00:00,1329506851440963589,DHS Cyber Director Chris Krebs And Deputy Director Matt Travis Tied To Clapper Who Commandeered HAMMER / SCORECARD - https://t.co/jDIy2B0pyN via @Shareaholic,cleoworks1,https://twitter.com/cleoworks1/status/1329506851440963589,2,0,2,0
2020-11-19 19:27:39+00:00,1329506642929606656,🔴 LIVE: #Trump Campaign Legal Team Holds Press Conference in DC 11/19/20 https://t.co/GM4jvaXJms via @YouTube #votefraud #electionfraud #electiontheft #electionrigging #Dominion #Hammer #Scorecard,CrowRising,https://twitter.com/CrowRising/status/1329506642929606656,0,0,0,0
2020-11-19 19:21:32+00:00,1329505102764367876,DHS Cyber Director Chris Krebs And Deputy Director Matt Travis Tied To Clapper Who Commandeered HAMMER / SCORECARD - https://t.co/SGdecfaHYG via @Shareaholic,goingglobal2,https://twitter.com/goingglobal2/status/1329505102764367876,0,0,1,0
2020-11-19 19:20:10+00:00,1329504761989787651,@ArapahoeClerk @dominionvoting Hammer and Scorecard.,mmagno_63,https://twitter.com/mmagno_63/status/1329504761989787651,0,1,0,0
2020-11-19 19:19:04+00:00,1329504481621413888,Hammer and Scorecard live in action on CNN https://t.co/CWmsxO0tIk,cavoterid,https://twitter.com/cavoterid/status/1329504481621413888,1,0,1,1
2020-11-19 19:16:26+00:00,1329503819689029640,@TrenchCoxe1788 @docdhj @realDonaldTrump @SidneyPowell1 @JennaEllisEsq Hammer and Scorecard are softwares. With access to the machine itself one could use either of the two aforementioned softwares.,VIP_Horizons,https://twitter.com/VIP_Horizons/status/1329503819689029640,0,1,0,0
2020-11-19 19:15:37+00:00,1329503616479195139,@Jim_Jordan 3 star general stated Obama ordered hammer and scorecard to have those votes changed.   Obama stayed living in DC.  He in on all of it,SherryH1228,https://twitter.com/SherryH1228/status/1329503616479195139,0,0,0,0
2020-11-19 19:13:30+00:00,1329503080988233733,"@kennith1980 @Karel79534498 Scorecard and Hammer debunked
https://t.co/I0mj0BvW2R",ErnstWolthaus,https://twitter.com/ErnstWolthaus/status/1329503080988233733,0,0,0,0
2020-11-19 19:13:04+00:00,1329502975165935623,@JudiciaryGOP Because they have paid big money to have votes changed.  Hammer and scorecard.   Cia knows what that is.   Obama ordered it to happen per a 3star general.  Disgusted with the scams democrats have pulled. They are an embarrassment to our co6,SherryH1228,https://twitter.com/SherryH1228/status/1329502975165935623,0,0,0,0
2020-11-19 19:11:17+00:00,1329502523347111942,PRAY IN EARNEST THAT TRUMP CAN WIN HIS CASE OVER THE SOFTWARE HAMMER-SCORECARD THAT CHANGED THE VOTES OR YOU WILL NEVER HAVE ANOTHER FAIR ELECTION.THE MORE PRAYERS YOU PRAY FOR THIS CASE THE MORE MIRACLES I CAN WORK TO DEFEAT THE DEEP STATE‼️👏 https://t.co/BBkeg1lZ2F,carlacacciator1,https://twitter.com/carlacacciator1/status/1329502523347111942,1,1,1,0
2020-11-19 19:09:38+00:00,1329502108035366912,Hammer and Scorecard (What Is It?) https://t.co/dYiWFrqTFR via @YouTube,DollemanR,https://twitter.com/DollemanR/status/1329502108035366912,0,0,1,0
2020-11-19 19:09:16+00:00,1329502018243874817,PRAY IN EARNEST THAT TRUMP CAN WIN HIS CASE OVER THE SOFTWARE HAMMER-SCORECARD THAT CHANGED THE VOTES OR YOU WILL NEVER HAVE ANOTHER FAIR ELECTION.THE MORE PRAYERS YOU PRAY FOR THIS CASE THE MORE MIRACLES I CAN WORK TO DEFEAT THE DEEP STATE‼️👏 https://t.co/dWTJaHaEQu,carlacacciator1,https://twitter.com/carlacacciator1/status/1329502018243874817,1,0,1,0
2020-11-19 19:08:01+00:00,1329501701800292352,@JustinGomezABC We are not a #Communist country &amp; YOU do not decide #Facts! #AmericaDecides2020 &amp; if #DominionVotingSystem #hammerscorecard #PelosiFeinsteinSoftware involved #voterfraud WE NEED TO #CountEveryLegalVote #DefendElectionIntegrity #AuditTheVote #ExposeUSPS! YOU #ELECTIONINTERFERENCE https://t.co/upyedRQnHH,TerressaDW,https://twitter.com/TerressaDW/status/1329501701800292352,0,0,0,0
2020-11-19 19:06:11+00:00,1329501239139311621,"Joe Biden/Kamala Harris and the @DNC cheated using Hammer &amp; Scorecard, with the help of CIA involvement to overturn a landslide victory for @realDonaldTrump

ⓘ  𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹 𝘀𝗼𝘂𝗿𝗰𝗲𝘀 𝗵𝗮𝘃𝗲 𝗰𝗼𝗻𝗳𝗶𝗿𝗺𝗲𝗱 𝘁𝗵𝗶𝘀 𝗶𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻",TheOneInTheUSA,https://twitter.com/TheOneInTheUSA/status/1329501239139311621,27,3,64,9
2020-11-19 19:03:55+00:00,1329500670509142019,"@DarylHrobsky Duh, it's a hammer and scorecard",CoryLidwin,https://twitter.com/CoryLidwin/status/1329500670509142019,0,0,0,0
2020-11-19 19:03:16+00:00,1329500506549596161,@Nigel_Farage CIA Hammer Scorecard Did Commonwealth Countries George Soros = CISA DHS ... https://t.co/WoIVuiLhcX via @YouTube,Spikeface8,https://twitter.com/Spikeface8/status/1329500506549596161,0,0,1,0
2020-11-19 18:54:03+00:00,1329498186860404737,4/ The conspiracy purports that a supercomputer named Hammer and a computer program named Scorecard modified the vote count in the election. https://t.co/ClwkYeUdQu,FBoversight,https://twitter.com/FBoversight/status/1329498186860404737,0,1,2,0
2020-11-19 18:54:02+00:00,1329498182414462976,"3/ William Hartmann has propagated the ""hammer and scorecard,"" a known conspiracy theory which has no basis in fact or reality. https://t.co/BNPjMVKwRP",FBoversight,https://twitter.com/FBoversight/status/1329498182414462976,0,1,1,0
2020-11-19 18:46:58+00:00,1329496403387801600,"THERE’S A CUA SOFTWARE/HAMMER-SCORECARD WHICH WAS USED TO CHANGE 100’S OF1000’S OF VOTES FROM TRUMP TO BIDEN WHERE THE VOTES ARE SENT FIR COLLECTION. IF THE REAL VOTES ARE COMPARED TO THE CHANGED NUMBERS YOU WOULD SEE THE FRAUD! IF THIS PROGRAM ISN’T STOPPED YOU WILL NEVER SEE
. https://t.co/Pe9fLWTtxI",carlacacciator1,https://twitter.com/carlacacciator1/status/1329496403387801600,1,1,1,0
2020-11-19 18:45:19+00:00,1329495989758070784,"@MeghanMcCain Sleep well tonight, @MeghanMcCain , and remember

Dominion Voting Systems
Hammer and Scorecard

are known to patriots now.

Sweet Dreams!",CapeMayMeg,https://twitter.com/CapeMayMeg/status/1329495989758070784,0,0,0,0
2020-11-19 18:43:48+00:00,1329495606478290944,"ARREST @JoeBiden @KamalaHarris @SpeakerPelosi @SenSchumer @BarackObama @georgesoros @HillaryClinton @JohnBrennan @AdamSchiff @Comey and many others for F**KING TREASON!!! 
#hammerscorecard 
#DominionCheatingSystems",ellisjanine4,https://twitter.com/ellisjanine4/status/1329495606478290944,1,0,1,0
2020-11-19 18:42:10+00:00,1329495198800502787,"@AkronJustin @ZettoMartensen @hsojlightfoot @atrupar No—that’s her normal voice. I’ve unfortunately listened to her too many times. And no she doesn’t believe this. A week ago she was blaming “Hammer and Scorecard” software, but two days later she pivoted to Dominion and hasn’t mention H&amp;S again. They’re all in cahoots together",ibrake4ants,https://twitter.com/ibrake4ants/status/1329495198800502787,0,1,0,0
2020-11-19 18:39:22+00:00,1329494493419229185,@TheOutlawWolf Drop and Roll the Hammer and Scorecard...,CodeRed84623643,https://twitter.com/CodeRed84623643/status/1329494493419229185,0,0,0,0
2020-11-19 18:37:38+00:00,1329494056662085632,"#Election #Nevada #ElectoralCollege #Electors #JoeBiden #Trump #Ballots #BallotIntegrity #AbsenteeBallots #Hammer #ElectionFraud #Scorecard #Glitch #MailInBallots #Votefraud #VoteTampering #VoterFraud #News

https://t.co/f1uxJIEqk2",Underground_USA,https://twitter.com/Underground_USA/status/1329494056662085632,0,0,0,0
2020-11-19 18:36:03+00:00,1329493659058917379,'The Hammer' And 'Scorecard': Weapons Of Mass (Vote) Manipulation? https://t.co/k02NYDcZ1a,KriefKriefbis,https://twitter.com/KriefKriefbis/status/1329493659058917379,0,0,0,0
2020-11-19 18:31:26+00:00,1329492497647738882,"#Peloshee 

#HammerTime for #HAMMER_scorecard and Democrat Speaker @SpeakerPelosi 
#ItsNotOver https://t.co/5CCwPkPas0 https://t.co/rmm2BK0eJZ",nzo11,https://twitter.com/nzo11/status/1329492497647738882,0,0,0,0
2020-11-19 18:30:16+00:00,1329492203622764547,@monicaonairtalk @tr75tr @CNN @RudyGiuliani #CNN just got hammered! #hammerscorecard,koalifiedgrace,https://twitter.com/koalifiedgrace/status/1329492203622764547,0,0,1,0
2020-11-19 18:30:07+00:00,1329492165219786754,The real “KRAKEN” is Hammer and Scorecard.,Nutsin1983,https://twitter.com/Nutsin1983/status/1329492165219786754,1,0,1,0
2020-11-19 18:28:35+00:00,1329491779284963329,"@CoriBush Nothing in this world is FREE. People must be ignorant to believe this. 

How in the fuck did you get elected? Fraud maybe? I see Dominion Voting Systems using Hammer and Scorecard are at work in Missouri as well. People deserve better, RESIGN NOW!",sunsumner15,https://twitter.com/sunsumner15/status/1329491779284963329,0,0,0,0
2020-11-19 18:28:34+00:00,1329491775367614465,"💥 CIA muhtemelen Almanya'daki seçimleri de manipüle etti! 

""Robert David Steele"" (eski CIA casusu ve ABD Deniz Piyadeleri istihbarat faaliyetinin kurucu ortağı) son videosunda , CIA'nın (""Hammer"" ve ""Scorecard"" programlarıyla birlikte) bazı ülkelerde seçimlere hile https://t.co/TbJwSFE6hj",EddyJam0,https://twitter.com/EddyJam0/status/1329491775367614465,9,1,10,2
2020-11-19 18:28:10+00:00,1329491673496264704,Hammer and Scorecard software to steal elections was brought from Venezuela into the United States under orders issued by Obama-Biden Regime director of national security James Clapper.,maxwell18191708,https://twitter.com/maxwell18191708/status/1329491673496264704,1,0,3,0
2020-11-19 18:18:40+00:00,1329489281983844354,@ZLoescher @MayorHancock Look up hammer and scorecard and Thomas McInerney.,Conserv89688084,https://twitter.com/Conserv89688084/status/1329489281983844354,0,0,1,0
2020-11-19 18:18:04+00:00,1329489134000492546,@LizRNC @realDonaldTrump Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329489134000492546,0,0,0,0
2020-11-19 18:16:19+00:00,1329488693367885827,@JohnathonsTweet @realDonaldTrump Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329488693367885827,0,0,0,0
2020-11-19 18:15:15+00:00,1329488424022269952,@realDonaldTrump Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329488424022269952,0,0,0,0
2020-11-19 18:14:45+00:00,1329488295890448384,@aricnesbitt @realDonaldTrump Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329488295890448384,0,0,0,0
2020-11-19 18:14:22+00:00,1329488201380147201,@realDonaldTrump @RandPaul @OANN Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329488201380147201,0,0,0,0
2020-11-19 18:14:05+00:00,1329488131012309000,@johnddavidson @realDonaldTrump @FDRLST Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329488131012309000,0,0,0,0
2020-11-19 18:13:18+00:00,1329487932277841923,@nytimes Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329487932277841923,0,0,0,0
2020-11-19 18:12:15+00:00,1329487669441814534,@realDonaldTrump Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329487669441814534,0,0,0,0
2020-11-19 18:11:07+00:00,1329487383537070081,"Powell has also been on Fox - with @LouDobbs and @foxandfriends - pushing the bonkers Hammer/Scorecard conspiracy that the former head of @CISAgov called ""nonsense"" and a ""hoax."" https://t.co/0ZPOG4Q5Su",MarquardtA,https://twitter.com/MarquardtA/status/1329487383537070081,2,0,6,0
2020-11-19 18:10:16+00:00,1329487170940366853,@realDonaldTrump @BrianKempGA Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329487170940366853,0,0,0,0
2020-11-19 18:09:26+00:00,1329486960092704772,Agreed. The Hammer/Scorecard mumbo jumbo is false. https://t.co/htGWL4RAa1,JasonButtrill,https://twitter.com/JasonButtrill/status/1329486960092704772,1,1,11,0
2020-11-19 18:08:43+00:00,1329486780060545026,"Sidney Powell laying out the case against Dominion and Smartmatic will be JAW DROPPING to those who haven't been keeping up.

She should've mentioned Hammer/Scorecard and how the primaries against Bernie were rigged! Democrats would pay more attention.",SingularityGG,https://twitter.com/SingularityGG/status/1329486780060545026,0,0,0,0
2020-11-19 18:07:10+00:00,1329486390258708484,"#Election #SaikatChakrabarti #ZackExley #NewConsensus #JoeBiden #TransitionTeam #Propaganda #Disinformation #SocialEngineering #Marxism #Socialism #Trump #ElectoralCollege #Ballots #Hammer #ElectionFraud #Scorecard #Glitch #Votefraud #VoteTampering #News

https://t.co/zTuyAjj0wd",Underground_USA,https://twitter.com/Underground_USA/status/1329486390258708484,0,0,0,0
2020-11-19 18:04:42+00:00,1329485769107443714,"@SidneyPowell1 is 🔥🔥 Im telling you @realDonaldTrump she needs To be head of #FBI or #DOJ
@SidneyPowell1 always drops the #Hammer She Rips The #Scorecard not the #StateOfTheNation 

https://t.co/aR4lJ8Zsvr",TrumpChump1220,https://twitter.com/TrumpChump1220/status/1329485769107443714,0,0,0,0
2020-11-19 17:59:13+00:00,1329484388598476804,Scorecard &amp; Hammer https://t.co/ERsJyvjxm0,Alt_Jokingman,https://twitter.com/Alt_Jokingman/status/1329484388598476804,0,0,0,0
2020-11-19 17:58:34+00:00,1329484226828398592,@realDonaldTrump @OANN Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329484226828398592,0,0,0,0
2020-11-19 17:57:57+00:00,1329484070066286592,@realDonaldTrump @newsmax @OANN @FoxNews Some security analysts are speculating that hammer and (sickle) scorecard is a russian program deployed by republican operatives in an attempt to turn the last two elections in their favor. They feel that this is how DT was able to turn 4 states red which had voted for Obama 2x.,FunnyTweetTime1,https://twitter.com/FunnyTweetTime1/status/1329484070066286592,0,0,0,0
2020-11-19 17:54:04+00:00,1329483090822098944,"#Election #MehrsaBaradaran #JoeBiden #TransitionTeam #Reparations #Propaganda #Disinformation #SocialEngineering #Marxism #Socialism #Communism #Trump #ElectoralCollege #Ballots #BallotIntegrity #AbsenteeBallots #Hammer #ElectionFraud #Scorecard  #News

https://t.co/wKbmbohJtL",Underground_USA,https://twitter.com/Underground_USA/status/1329483090822098944,0,0,0,0
2020-11-19 17:52:37+00:00,1329482725959544840,🚨Sidney Powell presents the strong evidence of Venezuela style voter fraud via Hammer &amp; Scorecard made possible with the Dominion voting systems. The Red Wave exposed the fraud by pushing the systems beyond their designed limit which led to stopping the count in many State. https://t.co/NSxPsJbb2D,magahive,https://twitter.com/magahive/status/1329482725959544840,0,1,3,1
2020-11-19 17:52:32+00:00,1329482705688530945,"Say what?!😳😲😬
#Dominion provides equipment AND “Helps #MaricopaCounty with #tabulating &amp; #results reporting.”

#StopTheSteaI
#Hammer #Scorecard
#DemsCheat
#ElectionIntegrityNOW ⚖️

#BLM =
#BallotLegitimacyMatters
#CheatingIsntWinning
@SidneyPowell1
#ReleaseTheKraken
@LLinWood https://t.co/hSslN6VDLH",kathypeterson,https://twitter.com/kathypeterson/status/1329482705688530945,0,0,0,0
2020-11-19 17:52:13+00:00,1329482626432950272,@RudyGiuliani OAN News has story out of a CIA Agent Thomas MCINARY saying that the election was overturned by the Democracts by software called Hammer and SCORECARD and was created when George W. BUSH was in office. Plus more valuable info. Please look at this.,Rochell55548056,https://twitter.com/Rochell55548056/status/1329482626432950272,0,0,0,0
2020-11-19 17:47:31+00:00,1329481443706335232,@TeresaAAzevedo @maggieNYT Wait til they break out the Domini0n hammer scorecard CIA election interference digital evidence...the swamp will implode!!!,jaymkourt,https://twitter.com/jaymkourt/status/1329481443706335232,0,0,3,0
2020-11-19 17:47:03+00:00,1329481326467092485,"@realMaryFanning 
RELEASE THE KRAKEN: HAMMER / SCORECARD Whistleblower Montgomery Gave Sworn Testimony To FBI And DOJ About SCORECARD, Dominion, Smartmatic in 2015
https://t.co/lVTVsmj3IR https://t.co/ccWhArh9ii",1776Channel,https://twitter.com/1776Channel/status/1329481326467092485,0,0,0,0
2020-11-19 17:43:05+00:00,1329480327480348673,Wait until Sidney Powell brings out the Hammer Scorecard and computer fraud. https://t.co/Fh2I6ku0Sc,PoINews2,https://twitter.com/PoINews2/status/1329480327480348673,0,0,0,0
2020-11-19 17:39:10+00:00,1329479341219131399,@RudyGiuliani OAN News has a story on YouTube interviewing a CIA Agent Thomas MCINARY but I'm spelling his name wrong saying that the Democrats overturned the election by software called Hammer and SCORECARD and was created when George W. BUSH was in Office plus a lot of,Rochell55548056,https://twitter.com/Rochell55548056/status/1329479341219131399,0,0,0,0
2020-11-19 17:34:41+00:00,1329478213941211139,"This is really insanely irresponsible. For literally every assertion, I want to ask, “OK, so how do you know that?” No evidence for any of this provided that Scorecard or Hammer even exists, does what it’s claimed, or was used to do any of this. https://t.co/XD5MCmg90n",davereaboi,https://twitter.com/davereaboi/status/1329478213941211139,9,12,40,1
2020-11-19 17:29:14+00:00,1329476844307976193,Hammer and Scorecard Explained with Lt. General Thomas McInerney https://t.co/3YudoHq2Ql via @YouTube,BusterE1943,https://twitter.com/BusterE1943/status/1329476844307976193,0,0,0,0
2020-11-19 17:28:11+00:00,1329476577395159040,Hammer and scorecard... don’t know what it is? Look it up..,hrob_d,https://twitter.com/hrob_d/status/1329476577395159040,0,1,0,0
2020-11-19 17:26:29+00:00,1329476150301749249,"@realDonaldTrump There is plenty of proof he didn’t lose ! Lt Gen of Air Force , said there is Solid proof a machine called Hammer Scorecard , did in Fact Change Electrically, votes , from  one candidate to the other . Guess which one and you won the million dollar question !",JCougar_91,https://twitter.com/JCougar_91/status/1329476150301749249,0,0,0,0
2020-11-19 17:24:59+00:00,1329475771786801154,@Fiorella_im What is “Hammer and Scorecard “ ?,ScottHa56140938,https://twitter.com/ScottHa56140938/status/1329475771786801154,0,1,0,0
2020-11-19 17:23:31+00:00,1329475405028397057,@marklevinshow Mr. Levin I just saw a story on OAN News on YouTube with a CIA Agent named Thomas MCINARY but I think I'm spelling his name wrong says that the Demoracts overturned the election by using this software called Hammer and Scorecard. And that was created while George W. BUSH was in,Rochell55548056,https://twitter.com/Rochell55548056/status/1329475405028397057,0,3,0,0
2020-11-19 17:19:30+00:00,1329474391940296705,"@GOPLeader Krebs, whose office falls under Trump’s Department of Homeland Security, has also debunked conspiracy theories about a “deep-state” supercomputer called “Hammer” that used software called “Scorecard” to change votes",TamiZemzars,https://twitter.com/TamiZemzars/status/1329474391940296705,0,0,0,0
